2023-05-12 15:39:29,793 INFO    StreamThr :27897 [internal.py:wandb_internal():86] W&B internal server running at pid: 27897, started at: 2023-05-12 15:39:29.793089
2023-05-12 15:39:29,794 DEBUG   HandlerThread:27897 [handler.py:handle_request():144] handle_request: status
2023-05-12 15:39:29,798 INFO    WriterThread:27897 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_153929-yj9apqbq/run-yj9apqbq.wandb
2023-05-12 15:39:29,798 DEBUG   SenderThread:27897 [sender.py:send():375] send: header
2023-05-12 15:39:29,816 DEBUG   SenderThread:27897 [sender.py:send():375] send: run
2023-05-12 15:39:30,272 DEBUG   HandlerThread:27897 [handler.py:handle_request():144] handle_request: check_version
2023-05-12 15:39:30,272 INFO    SenderThread:27897 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_153929-yj9apqbq/files
2023-05-12 15:39:30,272 INFO    SenderThread:27897 [sender.py:_start_run_threads():1124] run started: yj9apqbq with start time 1683873569.793983
2023-05-12 15:39:30,273 DEBUG   SenderThread:27897 [sender.py:send_request():402] send_request: summary_record
2023-05-12 15:39:30,273 INFO    SenderThread:27897 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-12 15:39:30,273 DEBUG   SenderThread:27897 [sender.py:send_request():402] send_request: check_version
2023-05-12 15:39:30,341 DEBUG   HandlerThread:27897 [handler.py:handle_request():144] handle_request: run_start
2023-05-12 15:39:30,346 DEBUG   HandlerThread:27897 [system_info.py:__init__():31] System info init
2023-05-12 15:39:30,346 DEBUG   HandlerThread:27897 [system_info.py:__init__():46] System info init done
2023-05-12 15:39:30,346 INFO    HandlerThread:27897 [system_monitor.py:start():181] Starting system monitor
2023-05-12 15:39:30,346 INFO    SystemMonitor:27897 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-12 15:39:30,346 INFO    HandlerThread:27897 [system_monitor.py:probe():201] Collecting system info
2023-05-12 15:39:30,346 INFO    SystemMonitor:27897 [interfaces.py:start():190] Started cpu monitoring
