2023-05-12 10:20:10,304 INFO    StreamThr :17445 [internal.py:wandb_internal():86] W&B internal server running at pid: 17445, started at: 2023-05-12 10:20:10.303824
2023-05-12 10:20:10,304 DEBUG   HandlerThread:17445 [handler.py:handle_request():144] handle_request: status
2023-05-12 10:20:10,308 INFO    WriterThread:17445 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_102010-m1y3tuch/run-m1y3tuch.wandb
2023-05-12 10:20:10,308 DEBUG   SenderThread:17445 [sender.py:send():375] send: header
2023-05-12 10:20:10,318 DEBUG   SenderThread:17445 [sender.py:send():375] send: run
2023-05-12 10:20:10,806 INFO    SenderThread:17445 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_102010-m1y3tuch/files
2023-05-12 10:20:10,806 INFO    SenderThread:17445 [sender.py:_start_run_threads():1124] run started: m1y3tuch with start time 1683854410.304721
2023-05-12 10:20:10,806 DEBUG   SenderThread:17445 [sender.py:send_request():402] send_request: summary_record
2023-05-12 10:20:10,806 INFO    SenderThread:17445 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-12 10:20:10,808 DEBUG   HandlerThread:17445 [handler.py:handle_request():144] handle_request: check_version
2023-05-12 10:20:10,808 DEBUG   SenderThread:17445 [sender.py:send_request():402] send_request: check_version
2023-05-12 10:20:10,877 DEBUG   HandlerThread:17445 [handler.py:handle_request():144] handle_request: run_start
2023-05-12 10:20:10,882 DEBUG   HandlerThread:17445 [system_info.py:__init__():31] System info init
2023-05-12 10:20:10,883 DEBUG   HandlerThread:17445 [system_info.py:__init__():46] System info init done
2023-05-12 10:20:10,883 INFO    HandlerThread:17445 [system_monitor.py:start():181] Starting system monitor
2023-05-12 10:20:10,883 INFO    SystemMonitor:17445 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-12 10:20:10,883 INFO    HandlerThread:17445 [system_monitor.py:probe():201] Collecting system info
2023-05-12 10:20:10,883 INFO    SystemMonitor:17445 [interfaces.py:start():190] Started cpu monitoring
2023-05-12 10:20:10,883 INFO    SystemMonitor:17445 [interfaces.py:start():190] Started disk monitoring
2023-05-12 10:20:10,884 INFO    SystemMonitor:17445 [interfaces.py:start():190] Started gpu monitoring
2023-05-12 10:20:10,884 INFO    SystemMonitor:17445 [interfaces.py:start():190] Started memory monitoring
2023-05-12 10:20:10,884 INFO    SystemMonitor:17445 [interfaces.py:start():190] Started network monitoring
2023-05-12 10:20:10,893 DEBUG   HandlerThread:17445 [system_info.py:probe():195] Probing system
2023-05-12 10:20:10,897 DEBUG   HandlerThread:17445 [system_info.py:_probe_git():180] Probing git
2023-05-12 10:20:10,903 DEBUG   HandlerThread:17445 [system_info.py:_probe_git():188] Probing git done
2023-05-12 10:20:10,903 DEBUG   HandlerThread:17445 [system_info.py:probe():240] Probing system done
2023-05-12 10:20:10,903 DEBUG   HandlerThread:17445 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-41-generic-x86_64-with-glibc2.35', 'python': '3.9.13', 'heartbeatAt': '2023-05-12T01:20:10.893740', 'startedAt': '2023-05-12T01:20:10.297611', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/qcqced/바탕화면/ML_Test/image2text/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/qcqced123/image2text.git', 'commit': '7753112e69fe12a3a50073a5c74bb721d8562d0e'}, 'email': '97833081+qcqced123@users.noreply.github.com', 'root': '/home/qcqced/바탕화면/ML_Test/image2text', 'host': 'qcqced-B550M-H', 'username': 'qcqced', 'executable': '/home/qcqced/anaconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3.4162500000000002, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 3.245, 'min': 2200.0, 'max': 3700.0}, {'current': 3.59, 'min': 2200.0, 'max': 3700.0}, {'current': 3.208, 'min': 2200.0, 'max': 3700.0}, {'current': 4.531, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.827, 'min': 2200.0, 'max': 3700.0}, {'current': 3.339, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.019, 'min': 2200.0, 'max': 3700.0}, {'current': 3.657, 'min': 2200.0, 'max': 3700.0}, {'current': 4.161, 'min': 2200.0, 'max': 3700.0}, {'current': 4.018, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 680.4048233032227, 'used': 119.60816955566406}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 23.377338409423828}}
2023-05-12 10:20:10,904 INFO    HandlerThread:17445 [system_monitor.py:probe():211] Finished collecting system info
2023-05-12 10:20:10,904 INFO    HandlerThread:17445 [system_monitor.py:probe():214] Publishing system info
