2023-05-12 15:35:45,783 INFO    StreamThr :27459 [internal.py:wandb_internal():86] W&B internal server running at pid: 27459, started at: 2023-05-12 15:35:45.783158
2023-05-12 15:35:45,784 DEBUG   HandlerThread:27459 [handler.py:handle_request():144] handle_request: status
2023-05-12 15:35:45,790 INFO    WriterThread:27459 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_153545-jtd03bro/run-jtd03bro.wandb
2023-05-12 15:35:45,790 DEBUG   SenderThread:27459 [sender.py:send():375] send: header
2023-05-12 15:35:45,810 DEBUG   SenderThread:27459 [sender.py:send():375] send: run
2023-05-12 15:35:46,296 DEBUG   HandlerThread:27459 [handler.py:handle_request():144] handle_request: check_version
2023-05-12 15:35:46,297 INFO    SenderThread:27459 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_153545-jtd03bro/files
2023-05-12 15:35:46,297 INFO    SenderThread:27459 [sender.py:_start_run_threads():1124] run started: jtd03bro with start time 1683873345.784664
2023-05-12 15:35:46,297 DEBUG   SenderThread:27459 [sender.py:send_request():402] send_request: summary_record
2023-05-12 15:35:46,297 INFO    SenderThread:27459 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-12 15:35:46,297 DEBUG   SenderThread:27459 [sender.py:send_request():402] send_request: check_version
2023-05-12 15:35:46,369 DEBUG   HandlerThread:27459 [handler.py:handle_request():144] handle_request: run_start
2023-05-12 15:35:46,375 DEBUG   HandlerThread:27459 [system_info.py:__init__():31] System info init
2023-05-12 15:35:46,375 DEBUG   HandlerThread:27459 [system_info.py:__init__():46] System info init done
2023-05-12 15:35:46,375 INFO    HandlerThread:27459 [system_monitor.py:start():181] Starting system monitor
2023-05-12 15:35:46,375 INFO    SystemMonitor:27459 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-12 15:35:46,375 INFO    HandlerThread:27459 [system_monitor.py:probe():201] Collecting system info
2023-05-12 15:35:46,375 INFO    SystemMonitor:27459 [interfaces.py:start():190] Started cpu monitoring
2023-05-12 15:35:46,376 INFO    SystemMonitor:27459 [interfaces.py:start():190] Started disk monitoring
2023-05-12 15:35:46,376 INFO    SystemMonitor:27459 [interfaces.py:start():190] Started gpu monitoring
