2023-05-12 09:42:38,041 INFO    StreamThr :16218 [internal.py:wandb_internal():86] W&B internal server running at pid: 16218, started at: 2023-05-12 09:42:38.041241
2023-05-12 09:42:38,042 DEBUG   HandlerThread:16218 [handler.py:handle_request():144] handle_request: status
2023-05-12 09:42:38,046 INFO    WriterThread:16218 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_094238-t1uixpcx/run-t1uixpcx.wandb
2023-05-12 09:42:38,046 DEBUG   SenderThread:16218 [sender.py:send():375] send: header
2023-05-12 09:42:38,057 DEBUG   SenderThread:16218 [sender.py:send():375] send: run
2023-05-12 09:42:38,505 INFO    SenderThread:16218 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_094238-t1uixpcx/files
2023-05-12 09:42:38,505 INFO    SenderThread:16218 [sender.py:_start_run_threads():1124] run started: t1uixpcx with start time 1683852158.042087
2023-05-12 09:42:38,505 DEBUG   SenderThread:16218 [sender.py:send_request():402] send_request: summary_record
2023-05-12 09:42:38,505 INFO    SenderThread:16218 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-12 09:42:38,508 DEBUG   HandlerThread:16218 [handler.py:handle_request():144] handle_request: check_version
2023-05-12 09:42:38,508 DEBUG   SenderThread:16218 [sender.py:send_request():402] send_request: check_version
2023-05-12 09:42:38,581 DEBUG   HandlerThread:16218 [handler.py:handle_request():144] handle_request: run_start
2023-05-12 09:42:38,586 DEBUG   HandlerThread:16218 [system_info.py:__init__():31] System info init
2023-05-12 09:42:38,587 DEBUG   HandlerThread:16218 [system_info.py:__init__():46] System info init done
2023-05-12 09:42:38,587 INFO    HandlerThread:16218 [system_monitor.py:start():181] Starting system monitor
2023-05-12 09:42:38,587 INFO    SystemMonitor:16218 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-12 09:42:38,587 INFO    HandlerThread:16218 [system_monitor.py:probe():201] Collecting system info
2023-05-12 09:42:38,587 INFO    SystemMonitor:16218 [interfaces.py:start():190] Started cpu monitoring
2023-05-12 09:42:38,587 INFO    SystemMonitor:16218 [interfaces.py:start():190] Started disk monitoring
2023-05-12 09:42:38,588 INFO    SystemMonitor:16218 [interfaces.py:start():190] Started gpu monitoring
2023-05-12 09:42:38,588 INFO    SystemMonitor:16218 [interfaces.py:start():190] Started memory monitoring
2023-05-12 09:42:38,588 INFO    SystemMonitor:16218 [interfaces.py:start():190] Started network monitoring
2023-05-12 09:42:38,600 DEBUG   HandlerThread:16218 [system_info.py:probe():195] Probing system
2023-05-12 09:42:38,604 DEBUG   HandlerThread:16218 [system_info.py:_probe_git():180] Probing git
2023-05-12 09:42:38,609 DEBUG   HandlerThread:16218 [system_info.py:_probe_git():188] Probing git done
2023-05-12 09:42:38,609 DEBUG   HandlerThread:16218 [system_info.py:probe():240] Probing system done
2023-05-12 09:42:38,609 DEBUG   HandlerThread:16218 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-41-generic-x86_64-with-glibc2.35', 'python': '3.9.13', 'heartbeatAt': '2023-05-12T00:42:38.601031', 'startedAt': '2023-05-12T00:42:38.032506', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/qcqced/바탕화면/ML_Test/image2text/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/qcqced123/image2text.git', 'commit': '7753112e69fe12a3a50073a5c74bb721d8562d0e'}, 'email': '97833081+qcqced123@users.noreply.github.com', 'root': '/home/qcqced/바탕화면/ML_Test/image2text', 'host': 'qcqced-B550M-H', 'username': 'qcqced', 'executable': '/home/qcqced/anaconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3.0797500000000007, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 2.967, 'min': 2200.0, 'max': 3700.0}, {'current': 2.874, 'min': 2200.0, 'max': 3700.0}, {'current': 3.411, 'min': 2200.0, 'max': 3700.0}, {'current': 3.659, 'min': 2200.0, 'max': 3700.0}, {'current': 2.882, 'min': 2200.0, 'max': 3700.0}, {'current': 3.322, 'min': 2200.0, 'max': 3700.0}, {'current': 3.085, 'min': 2200.0, 'max': 3700.0}, {'current': 3.697, 'min': 2200.0, 'max': 3700.0}, {'current': 3.399, 'min': 2200.0, 'max': 3700.0}, {'current': 3.141, 'min': 2200.0, 'max': 3700.0}, {'current': 2.32, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 680.4048233032227, 'used': 119.6016731262207}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 23.377338409423828}}
2023-05-12 09:42:38,609 INFO    HandlerThread:16218 [system_monitor.py:probe():211] Finished collecting system info
2023-05-12 09:42:38,609 INFO    HandlerThread:16218 [system_monitor.py:probe():214] Publishing system info
2023-05-12 09:42:38,609 DEBUG   HandlerThread:16218 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-05-12 09:42:38,610 DEBUG   HandlerThread:16218 [system_info.py:_save_pip():67] Saving pip packages done
2023-05-12 09:42:38,610 DEBUG   HandlerThread:16218 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-05-12 09:42:39,506 INFO    Thread-12 :16218 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_094238-t1uixpcx/files/wandb-summary.json
2023-05-12 09:42:39,506 INFO    Thread-12 :16218 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/image2text/wandb/run-20230512_094238-t1uixpcx/files/conda-environment.yaml
